sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
1412,8.934,-0.03,0.94,0.83,0.20,-0.39,11.75,100.0,-76
1413,9.018,-0.03,0.94,0.88,0.20,-0.24,11.06,100.0,-76
1414,9.101,0.01,0.98,0.88,0.24,-0.34,11.06,100.0,-76
1415,9.185,0.00,0.96,0.88,0.15,-0.34,11.06,100.0,-76
1416,9.268,-0.02,0.89,0.78,0.15,-0.39,11.75,100.0,-86
1417,9.352,-0.09,1.01,0.93,0.20,-0.34,11.75,100.0,-86
1418,9.436,-0.04,0.95,0.88,0.24,-0.24,11.75,100.0,-86
1419,9.519,-0.04,0.98,0.93,0.20,-0.24,11.08,100.0,-86
1420,9.603,0.01,1.01,0.93,0.24,-0.29,11.10,100.0,-86
1421,9.686,-0.08,0.97,0.88,0.20,-0.34,11.12,100.0,-86
1422,9.787,-0.06,0.94,0.78,0.15,-0.49,11.82,100.0,-109
1423,9.887,-0.07,0.99,0.93,0.24,-0.24,11.82,100.0,-109
1424,9.987,-0.05,0.98,0.88,0.24,-0.34,11.82,100.0,-109
1425,10.087,-0.05,0.91,0.83,0.15,-0.34,11.10,100.0,-109
1426,10.188,-0.08,0.98,0.88,0.24,-0.34,11.08,100.0,-109
1427,10.288,-0.12,0.96,0.88,0.24,-0.29,11.06,100.0,-109
1428,10.372,-0.04,0.91,0.78,0.15,-0.44,11.75,100.0,-87
1429,10.455,-0.03,0.95,0.88,0.20,-0.29,11.75,100.0,-87
1430,10.539,0.08,0.97,0.88,0.20,-0.34,11.75,100.0,-87
1431,10.623,0.08,1.03,0.93,0.20,-0.39,11.06,100.0,-87
1432,10.706,-0.03,0.89,0.83,0.20,-0.24,11.06,100.0,-87
1433,10.790,-0.04,0.94,0.88,0.20,-0.24,11.06,100.0,-87
1434,10.873,0.01,0.93,0.83,0.15,-0.39,11.75,100.0,-84
1435,10.957,0.00,0.96,0.88,0.24,-0.29,11.75,100.0,-84
1436,11.041,0.04,0.94,0.88,0.15,-0.29,11.75,100.0,-84
1437,11.124,0.04,0.96,0.88,0.24,-0.29,11.06,100.0,-84
1438,11.208,0.04,1.00,0.93,0.15,-0.34,11.06,100.0,-84
1439,11.292,-0.06,0.97,0.88,0.20,-0.34,11.06,100.0,-84
1440,11.375,-0.10,0.91,0.78,0.24,-0.39,11.75,100.0,-84
1441,11.459,-0.17,1.02,0.93,0.24,-0.34,11.75,100.0,-84
1442,11.543,-0.12,0.95,0.88,0.20,-0.29,11.75,100.0,-84
1443,11.626,-0.12,0.94,0.88,0.15,-0.29,11.08,100.0,-84
1444,11.710,-0.08,0.94,0.88,0.20,-0.24,11.10,100.0,-84
1445,11.793,-0.08,0.94,0.88,0.15,-0.29,11.12,100.0,-84
1446,11.894,-0.04,0.95,0.83,0.10,-0.44,11.82,100.0,-86
1447,11.994,0.02,0.96,0.88,0.24,-0.29,11.82,100.0,-86
1448,12.094,0.01,0.96,0.88,0.24,-0.29,11.82,100.0,-86
1449,12.195,0.01,0.96,0.88,0.15,-0.34,11.10,100.0,-86
1450,12.295,-0.04,0.98,0.88,0.20,-0.39,11.08,100.0,-86
1451,12.395,-0.08,0.95,0.88,0.20,-0.29,11.06,100.0,-86
1452,12.479,-0.05,0.93,0.83,0.15,-0.39,11.75,100.0,-79
1453,12.562,-0.06,0.97,0.88,0.20,-0.34,11.75,100.0,-79
1454,12.646,-0.09,0.98,0.88,0.24,-0.34,11.75,100.0,-79
1455,12.730,-0.09,1.04,0.93,0.24,-0.39,11.06,100.0,-79
1456,12.813,-0.18,0.95,0.88,0.24,-0.24,11.06,100.0,-79
1457,12.897,-0.10,0.95,0.88,0.20,-0.29,11.06,100.0,-79
1458,12.981,-0.06,0.91,0.78,0.15,-0.44,11.75,100.0,-74
1459,13.064,0.00,0.98,0.88,0.24,-0.34,11.75,100.0,-74
1460,13.148,-0.03,1.03,0.93,0.20,-0.39,11.75,100.0,-74
1461,13.231,-0.03,0.97,0.88,0.20,-0.34,11.06,100.0,-74
1462,13.315,-0.10,0.95,0.88,0.20,-0.29,11.06,100.0,-74
1463,13.399,-0.15,0.89,0.83,0.20,-0.24,11.06,100.0,-74
1464,13.482,-0.08,0.91,0.78,0.15,-0.44,11.75,100.0,-71
1465,13.566,-0.10,0.84,0.78,0.20,-0.24,11.75,100.0,-71
1466,13.650,-0.12,1.06,0.98,0.20,-0.34,11.75,100.0,-71
1467,13.733,-0.12,1.02,0.93,0.24,-0.34,11.08,100.0,-71
1468,13.817,-0.20,1.02,0.93,0.24,-0.34,11.10,100.0,-71
1469,13.901,-0.19,0.95,0.88,0.20,-0.29,11.12,100.0,-71
1470,14.001,-0.09,0.95,0.83,0.15,-0.44,11.82,100.0,-74
1471,14.101,-0.18,1.01,0.93,0.20,-0.34,11.82,100.0,-74
1472,14.202,-0.10,0.95,0.88,0.20,-0.29,11.82,100.0,-74
1473,14.302,-0.10,0.90,0.83,0.20,-0.29,11.10,100.0,-74
1474,14.402,-0.13,1.02,0.93,0.24,-0.34,11.08,100.0,-74
1475,14.502,-0.07,1.03,0.93,0.20,-0.39,11.06,100.0,-74
1476,14.586,0.07,0.95,0.83,0.10,-0.44,11.75,100.0,-77
1477,14.670,-0.01,1.00,0.93,0.20,-0.29,11.75,100.0,-77
1478,14.753,0.05,0.94,0.88,0.20,-0.24,11.75,100.0,-77
1479,14.837,0.05,0.92,0.83,0.24,-0.29,11.06,100.0,-77
1480,14.921,0.03,0.95,0.88,0.24,-0.24,11.06,100.0,-77
1481,15.004,0.05,0.97,0.88,0.20,-0.34,11.06,100.0,-77
1482,15.088,0.06,0.90,0.78,0.10,-0.44,11.75,100.0,-79
1483,15.171,0.00,0.97,0.88,0.20,-0.34,11.75,100.0,-79
1484,15.255,0.00,0.97,0.88,0.20,-0.34,11.75,100.0,-79
1485,15.339,0.00,0.94,0.88,0.20,-0.24,11.06,100.0,-79
1486,15.422,-0.06,0.97,0.88,0.20,-0.34,11.06,100.0,-79
1487,15.506,-0.06,1.01,0.93,0.20,-0.34,11.06,100.0,-79
1488,15.590,-0.02,0.95,0.83,0.15,-0.44,11.75,100.0,-76
1489,15.673,-0.03,0.98,0.88,0.24,-0.34,11.75,100.0,-76
1490,15.757,0.01,1.03,0.93,0.20,-0.39,11.75,100.0,-76
1491,15.840,0.01,0.99,0.93,0.15,-0.29,11.08,100.0,-76
1492,15.924,-0.03,0.95,0.88,0.20,-0.29,11.10,100.0,-76
1493,16.008,-0.05,1.03,0.93,0.20,-0.39,11.12,100.0,-76
1494,16.108,0.06,0.95,0.83,0.15,-0.44,11.82,100.0,-74
1495,16.208,0.05,0.97,0.88,0.20,-0.34,11.82,100.0,-74
1496,16.309,0.05,1.02,0.93,0.24,-0.34,11.82,100.0,-74
1497,16.409,0.05,1.02,0.93,0.24,-0.34,11.10,100.0,-74
1498,16.509,0.00,1.00,0.88,0.24,-0.39,11.08,100.0,-74
