sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
3440,10.136,-0.12,0.97,0.93,0.15,-0.24,10.90,97.2,-58
3441,10.165,-0.12,0.89,0.83,0.20,-0.24,10.64,97.2,-58
3442,10.193,-0.11,0.93,0.88,0.15,-0.24,10.64,97.2,-58
3443,10.222,-0.01,0.87,0.83,0.15,-0.20,10.64,97.2,-58
3444,10.582,0.06,0.90,0.83,0.20,-0.29,10.90,97.3,-56
3445,10.611,0.02,0.93,0.88,0.15,-0.24,10.90,97.3,-56
3446,10.639,0.03,0.94,0.88,0.20,-0.24,10.90,97.3,-56
3447,10.668,0.03,0.95,0.88,0.20,-0.29,10.64,97.3,-56
3448,10.697,0.02,1.00,0.93,0.20,-0.29,10.64,97.3,-56
3449,10.725,0.06,0.94,0.88,0.15,-0.29,10.64,97.3,-56
3456,11.681,0.01,0.94,0.88,0.20,-0.24,10.25,92.1,-56
3457,11.710,-0.06,0.93,0.88,0.15,-0.24,10.25,92.1,-56
3458,11.738,-0.04,1.00,0.93,0.20,-0.29,10.25,92.1,-56
3459,11.767,-0.04,0.95,0.93,0.15,-0.15,10.08,92.1,-56
3460,11.796,-0.07,0.93,0.88,0.15,-0.24,10.08,92.1,-56
3461,11.824,-0.04,0.97,0.93,0.20,-0.20,10.08,92.1,-56
3462,12.186,0.01,0.94,0.88,0.20,-0.24,10.35,92.6,-55
3463,12.215,0.00,0.90,0.83,0.24,-0.24,10.35,92.6,-55
3464,12.243,0.06,0.96,0.88,0.15,-0.34,10.35,92.6,-55
3465,12.272,0.06,0.91,0.88,0.10,-0.20,10.08,92.6,-55
3466,12.300,0.10,0.92,0.88,0.10,-0.24,10.08,92.6,-55
3467,12.329,0.07,0.89,0.83,0.20,-0.24,10.08,92.6,-55
3468,12.687,0.15,0.88,0.83,0.15,-0.24,10.35,93.0,-57
3469,12.716,0.07,1.00,0.93,0.20,-0.29,10.35,93.0,-57
3470,12.744,0.00,0.93,0.88,0.15,-0.24,10.35,93.0,-57
3471,12.773,0.00,0.96,0.88,0.24,-0.29,10.08,93.0,-57
3472,12.802,0.01,0.93,0.83,0.24,-0.34,10.08,93.0,-57
3473,12.830,0.01,0.93,0.88,0.15,-0.24,10.08,93.0,-57
3474,13.190,0.06,0.94,0.88,0.15,-0.29,10.35,93.4,-57
3475,13.218,-0.01,0.93,0.88,0.15,-0.24,10.35,93.4,-57
3476,13.247,-0.01,0.89,0.83,0.20,-0.24,10.35,93.4,-57
3477,13.275,-0.01,0.90,0.83,0.15,-0.29,10.76,93.4,-57
3478,13.304,-0.04,1.00,0.93,0.20,-0.29,10.76,93.4,-57
3479,13.333,0.02,0.97,0.93,0.15,-0.24,10.76,93.4,-57
3480,13.792,0.08,0.93,0.88,0.15,-0.24,10.91,93.8,-56
3481,13.821,0.10,0.96,0.88,0.24,-0.29,10.91,93.8,-56
3482,13.849,0.06,0.93,0.88,0.15,-0.24,10.91,93.8,-56
3483,13.878,0.06,0.95,0.88,0.24,-0.24,10.64,93.8,-56
3484,13.906,-0.06,0.91,0.88,0.10,-0.20,10.64,93.8,-56
3485,13.935,-0.05,0.91,0.88,0.10,-0.20,10.64,93.8,-56
3486,14.295,-0.01,0.92,0.88,0.10,-0.24,10.91,94.2,-56
3487,14.323,0.00,1.01,0.93,0.20,-0.34,10.91,94.2,-56
3488,14.352,0.03,0.97,0.88,0.20,-0.34,10.91,94.2,-56
3489,14.380,0.03,0.95,0.88,0.20,-0.29,10.64,94.2,-56
3490,14.409,0.03,0.94,0.88,0.20,-0.24,10.64,94.2,-56
3491,14.437,0.03,0.94,0.88,0.20,-0.24,10.64,94.2,-56
3492,14.797,0.09,0.93,0.88,0.15,-0.24,10.90,94.5,-54
3493,14.825,0.07,0.94,0.88,0.20,-0.24,10.90,94.5,-54
3494,14.854,0.02,0.92,0.88,0.20,-0.20,10.90,94.5,-54
3495,14.882,0.02,1.00,0.93,0.20,-0.29,10.64,94.5,-54
3496,14.911,-0.07,0.97,0.93,0.15,-0.24,10.64,94.5,-54
3497,14.940,-0.09,0.97,0.93,0.15,-0.24,10.64,94.5,-54
3498,15.299,0.01,0.94,0.88,0.20,-0.24,10.91,94.8,-55
3499,15.328,-0.04,0.94,0.88,0.20,-0.24,10.91,94.8,-55
3500,15.356,-0.01,0.95,0.88,0.20,-0.29,10.91,94.8,-55
3501,15.385,-0.01,0.96,0.88,0.24,-0.29,10.64,94.8,-55
3502,15.413,0.05,0.89,0.83,0.20,-0.24,10.64,94.8,-55
3503,15.442,0.06,0.92,0.88,0.15,-0.20,10.64,94.8,-55
3504,15.901,0.09,0.84,0.78,0.20,-0.24,10.79,95.1,-55
3505,15.930,0.07,0.92,0.88,0.15,-0.20,10.79,95.1,-55
3506,15.959,0.02,0.84,0.78,0.20,-0.24,10.79,95.1,-55
3507,15.987,0.02,0.98,0.93,0.20,-0.24,10.64,95.1,-55
3508,16.016,0.01,0.98,0.93,0.20,-0.24,10.64,95.1,-55
3509,16.044,0.02,0.94,0.88,0.15,-0.29,10.64,95.1,-55
3510,16.404,0.05,0.97,0.93,0.15,-0.24,10.91,95.4,-53
3511,16.432,-0.02,0.88,0.83,0.20,-0.20,10.91,95.4,-53
3512,16.461,-0.13,0.96,0.88,0.15,-0.34,10.91,95.4,-53
3513,16.489,-0.13,0.97,0.93,0.15,-0.24,10.64,95.4,-53
3514,16.518,-0.11,0.93,0.88,0.15,-0.24,10.64,95.4,-53
3515,16.547,-0.09,0.93,0.88,0.15,-0.24,10.64,95.4,-53
3516,16.905,-0.02,5.11,5.10,0.24,-0.24,10.91,95.7,-63
3517,16.934,0.40,4.82,4.80,0.20,-0.34,10.91,95.7,-63
