sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
16963,12.848,0.34,1.07,-1.03,0.29,-0.10,11.45,100.0,-55
16964,12.876,0.32,1.07,-0.98,0.39,-0.20,11.45,100.0,-55
16965,12.905,0.32,1.16,-1.08,0.39,-0.20,11.45,100.0,-55
16966,12.934,0.32,1.14,-1.03,0.39,-0.29,11.45,100.0,-55
16967,12.962,0.29,1.12,-1.03,0.44,-0.10,11.45,100.0,-55
16968,13.322,0.36,1.19,-1.13,0.34,-0.20,11.45,100.0,-54
16969,13.350,0.29,1.06,-0.98,0.29,-0.29,11.45,100.0,-54
16970,13.379,0.29,1.14,-1.08,0.29,-0.24,11.45,100.0,-54
16971,13.408,0.29,1.16,-1.08,0.29,-0.29,11.45,100.0,-54
16972,13.436,0.21,1.21,-1.13,0.34,-0.29,11.45,100.0,-54
16973,13.465,0.25,1.20,-1.13,0.34,-0.24,11.45,100.0,-54
16974,13.823,0.27,1.20,-1.08,0.20,-0.49,11.45,100.0,-54
16975,13.852,0.24,1.12,-1.03,0.20,-0.39,11.45,100.0,-54
16976,13.880,0.27,1.06,-0.98,0.29,-0.29,11.45,100.0,-54
16977,13.909,0.27,1.11,-1.03,0.24,-0.34,11.45,100.0,-54
16978,13.937,0.20,1.18,-1.13,0.29,-0.20,11.45,100.0,-54
16979,13.966,0.21,1.13,-1.08,0.29,-0.15,11.45,100.0,-54
16980,14.425,0.28,1.09,-1.03,0.20,-0.29,11.36,100.0,-54
16981,14.453,0.28,1.08,-1.03,0.15,-0.29,10.70,100.0,-54
16982,14.482,0.26,1.00,-0.93,0.20,-0.29,10.70,100.0,-54
16983,14.510,0.26,1.11,-1.08,0.15,-0.24,10.56,100.0,-54
16984,14.539,0.24,1.11,-1.08,0.10,-0.24,10.56,100.0,-54
16985,14.567,0.29,1.10,-1.08,0.15,-0.15,10.56,100.0,-54
16986,14.928,0.29,1.17,-1.03,0.10,-0.54,10.84,100.0,-54
16987,14.956,0.22,1.11,-1.03,0.24,-0.34,10.84,100.0,-54
16988,14.985,0.21,1.07,-1.03,0.29,-0.10,10.84,100.0,-54
16989,15.014,0.21,1.06,-1.03,0.24,-0.05,11.26,100.0,-54
16990,15.042,0.17,1.05,-1.03,0.20,-0.05,11.26,100.0,-54
16991,15.071,0.20,1.14,-1.13,0.10,-0.10,11.26,100.0,-54
16992,15.428,0.23,1.08,-1.03,0.20,-0.24,11.52,100.0,-54
16993,15.457,0.23,1.08,-1.03,0.20,-0.24,11.52,100.0,-54
16994,15.486,0.22,1.06,-1.03,0.15,-0.20,11.52,100.0,-54
16995,15.514,0.22,1.05,-1.03,0.10,-0.20,11.26,100.0,-54
16996,15.543,0.21,1.10,-1.08,0.10,-0.20,11.26,100.0,-54
16997,15.571,0.19,1.07,-1.03,0.05,-0.29,11.26,100.0,-54
16998,15.933,0.20,1.15,-1.08,0.20,-0.34,11.52,100.0,-53
16999,15.961,0.20,1.13,-1.08,0.24,-0.24,11.52,100.0,-53
17000,15.990,0.20,1.07,-1.03,0.15,-0.24,11.52,100.0,-53
17001,16.018,0.20,1.09,-1.03,0.20,-0.29,11.40,100.0,-53
17002,16.047,0.22,1.09,-1.03,0.20,-0.29,11.40,100.0,-53
17003,16.076,0.18,1.18,-1.08,0.34,-0.34,11.40,100.0,-53
17004,16.535,0.27,1.11,-1.08,0.20,-0.20,11.52,100.0,-53
17005,16.564,0.25,1.08,-1.03,0.20,-0.24,11.52,100.0,-53
17006,16.592,0.28,1.11,-1.08,0.20,-0.20,11.52,100.0,-53
17007,16.621,0.28,1.13,-1.08,0.24,-0.24,11.26,100.0,-53
17008,16.650,0.19,1.02,-0.98,0.20,-0.20,11.26,100.0,-53
17009,16.678,0.20,1.06,-1.03,0.20,-0.15,11.26,100.0,-53
17010,17.038,0.22,1.11,-1.08,0.24,-0.15,11.52,100.0,-54
17011,17.066,0.22,1.04,-0.98,0.24,-0.24,11.52,100.0,-54
17012,17.095,0.24,1.11,-1.08,0.24,-0.10,11.52,100.0,-54
17013,17.123,0.24,1.05,-1.03,0.20,-0.05,11.26,100.0,-54
17014,17.152,0.22,1.10,-1.08,0.20,0.00,11.26,100.0,-54
17015,17.180,0.17,1.05,-1.03,0.20,-0.10,11.26,100.0,-54
17016,17.540,0.14,1.11,-1.08,0.15,-0.24,11.52,100.0,-53
17017,17.568,0.18,1.13,-1.08,0.15,-0.29,11.52,100.0,-53
17018,17.597,0.21,1.09,-1.03,0.20,-0.29,11.52,100.0,-53
17019,17.626,0.21,1.10,-1.03,0.20,-0.34,11.26,100.0,-53
17020,17.654,0.16,1.02,-0.98,0.20,-0.20,11.26,100.0,-53
17021,17.683,0.16,1.07,-1.03,0.20,-0.20,11.26,100.0,-53
17022,18.042,0.25,1.12,-1.08,0.24,-0.20,11.52,100.0,-54
17023,18.071,0.22,1.09,-1.03,0.29,-0.20,11.52,100.0,-54
17024,18.099,0.15,1.13,-1.08,0.29,-0.15,11.52,100.0,-54
17025,18.128,0.15,1.13,-1.08,0.29,-0.15,11.40,100.0,-54
17026,18.157,0.07,1.08,-1.03,0.24,-0.20,11.40,100.0,-54
17027,18.185,0.13,1.19,-1.13,0.29,-0.24,11.40,100.0,-54
17028,18.545,0.15,1.13,-1.08,0.24,-0.24,11.65,100.0,-54
17029,18.573,0.06,1.06,-1.03,0.20,-0.15,11.65,100.0,-54
17030,18.602,0.17,1.11,-1.08,0.24,-0.15,11.65,100.0,-54
17031,18.630,0.17,1.09,-1.08,0.10,-0.10,11.40,100.0,-54
17032,18.659,0.06,1.11,-1.08,0.24,-0.15,11.40,100.0,-54
17033,18.688,0.09,1.10,-1.08,0.20,-0.10,11.40,100.0,-54
17034,19.147,0.15,1.19,-1.13,0.24,-0.29,11.52,100.0,-55
17035,19.176,0.22,1.07,-1.03,0.20,-0.20,11.52,100.0,-55
17036,19.204,0.21,1.08,-1.03,0.24,-0.20,11.52,100.0,-55
17037,19.233,0.21,1.06,-1.03,0.15,-0.20,11.26,100.0,-55
17038,19.261,0.20,1.08,-1.03,0.20,-0.24,11.26,100.0,-55
17039,19.290,0.20,1.11,-1.08,0.20,-0.15,11.26,100.0,-55
17040,19.649,0.23,1.12,-1.08,0.20,-0.24,11.52,100.0,-53
17041,19.678,0.16,1.09,-1.03,0.20,-0.29,11.52,100.0,-53
17042,19.707,0.17,1.07,-1.03,0.20,-0.20,11.52,100.0,-53
17043,19.735,0.17,1.06,-1.03,0.15,-0.20,11.26,100.0,-53
17044,19.764,0.09,1.12,-1.08,0.24,-0.20,11.26,100.0,-53
17045,19.792,0.11,1.12,-1.08,0.20,-0.24,11.26,100.0,-53
